,BusinessYear,StateCode,Age,IndividualRate
855874,2014,GA,64,1175.01
634660,2014,FL,27,28.66
67420,2014,AL,24,204.71
760673,2014,FL,62,14.99
660227,2014,FL,23,16.92
750918,2014,FL,59,32.23
274755,2014,FL,37,385.46
321353,2014,FL,38,253.64
876293,2014,GA,60,10.92
953887,2014,IN,46,324.84
726090,2014,FL,63,593.7
243730,2014,FL,35,99.99
876330,2014,GA,32,19.1
96289,2014,AZ,25,52.27
936652,2014,GA,30,270.0
994111,2014,IN,32,38.05
522631,2014,FL,56,644.19
185197,2014,AZ,0-20,120.62
22300,2014,AL,42,9.9
213721,2014,AZ,21,320.28
698149,2014,FL,43,346.09
608504,2014,FL,53,22.88
403548,2014,FL,27,331.88
298618,2014,FL,32,360.23
878056,2014,GA,21,17.26
223601,2014,AZ,63,859.67
635650,2014,FL,62,18.41
733146,2014,FL,56,15.35
510700,2014,FL,29,20.47
627684,2014,FL,35,17.26
219566,2014,AZ,48,904.43
246669,2014,FL,30,15.5
898139,2014,GA,60,36.96
622633,2014,FL,40,9.06
990927,2014,IN,22,27.33
355684,2014,FL,45,361.52
955911,2014,IN,46,306.38
519160,2014,FL,22,25.0
589815,2014,FL,60,22.99
903067,2014,GA,64,34.29
976449,2014,IN,27,20.92
580922,2014,FL,30,14.08
479843,2014,FL,38,324.53
1008100,2014,IN,28,388.6
632467,2014,FL,35,19.56
19981,2014,AL,23,15.58
545810,2014,FL,45,27.82
595251,2014,FL,48,26.67
992628,2014,IN,21,27.33
120536,2014,AZ,25,205.0
314782,2014,FL,64,664.92
742852,2014,FL,21,11.01
201894,2014,AZ,55,509.98
272876,2014,FL,33,370.47
50151,2014,AL,30,452.02
1009061,2014,IN,58,800.16
811433,2014,FL,54,54.51
1027978,2014,IN,35,359.88
72820,2014,AL,40,347.98
663530,2014,FL,64,16.14
34115,2014,AL,50,481.73
309628,2014,FL,63,920.19
987066,2014,IN,22,20.48
391073,2014,FL,30,417.02
600151,2014,FL,26,32.85
19745,2014,AL,63,10.3
379723,2014,FL,59,662.94
878986,2014,GA,26,20.51
1000359,2014,IN,65 and over,99.99
150734,2014,AZ,24,196.43
233161,2014,FL,Family Option,16.78
76119,2014,AL,41,28.58
166677,2014,AZ,41,400.4
698714,2014,FL,64,768.91
95991,2014,AZ,49,33.9
5759,2014,AK,64,1871.88
105704,2014,AZ,49,537.94
964156,2014,IN,28,359.88
486677,2014,FL,64,634.94
936343,2014,GA,60,668.0
398693,2014,FL,24,309.0
21276,2014,AL,30,16.55
259449,2014,FL,32,409.45
876248,2014,GA,37,9.88
725797,2014,FL,46,302.23
367429,2014,FL,30,288.92
325611,2014,FL,51,420.91
279739,2014,FL,29,224.96
996175,2014,IN,26,28.13
545130,2014,FL,47,30.9
666893,2014,FL,44,20.14
493132,2014,FL,33,261.01
49092,2014,AL,42,362.32
839385,2014,GA,38,52.27
218246,2014,AZ,49,362.85
597532,2014,FL,29,19.86
693145,2014,FL,54,19.05
569841,2014,FL,22,31.13
85399,2014,AL,47,23.26
427769,2014,FL,61,24.61
959716,2014,IN,47,482.65
90703,2014,AZ,34,1034.0
382839,2014,FL,53,614.23
592634,2014,FL,53,31.52
308321,2014,FL,54,478.65
315062,2014,FL,0-20,127.28
4169,2014,AK,22,398.62
120771,2014,AZ,26,219.33
720709,2014,FL,29,391.22
627675,2014,FL,31,38.94
460266,2014,FL,57,482.28
85019,2014,AL,41,23.07
858614,2014,GA,39,271.73
47793,2014,AL,39,571.7
1028488,2014,IN,28,341.55
888645,2014,GA,37,1037.0
163347,2014,AZ,23,164.0
521898,2014,FL,57,670.18
626335,2014,FL,51,25.74
513670,2014,FL,37,318.34
80968,2014,AL,40,23.26
77197,2014,AL,61,46.46
760923,2014,FL,36,14.99
694560,2014,FL,43,9.95
416406,2014,FL,0-20,34.99
803413,2014,FL,22,29.92
79259,2014,AL,59,23.89
407484,2014,FL,55,0.0
738367,2014,FL,35,11.01
437346,2014,FL,43,434.78
26242,2014,AL,28,16.55
298589,2014,FL,64,951.7
657419,2014,FL,45,9.06
949723,2014,IN,22,277.34
71451,2014,AL,65 and over,788.31
579956,2014,FL,21,23.41
561015,2014,FL,50,23.51
886672,2014,GA,37,20.18
253134,2014,FL,56,810.29
205815,2014,AZ,23,264.96
12390,2014,AL,22,999999.0
996737,2014,IN,36,27.33
260202,2014,FL,55,740.45
954743,2014,IN,61,726.13
1046243,2014,IN,63,845.59
618053,2014,FL,50,24.5
239423,2014,FL,52,99.0
992043,2014,IN,34,23.79
388907,2014,FL,51,452.19
743462,2014,FL,44,15.35
348518,2014,FL,50,415.94
699853,2014,FL,62,749.96
276440,2014,FL,21,335.52
1011433,2014,IN,64,941.75
1020605,2014,IN,52,26.24
231796,2014,AZ,24,18.54
437482,2014,FL,58,694.16
625859,2014,FL,43,38.94
522868,2014,FL,36,36.0
332893,2014,FL,58,683.45
429930,2014,FL,55,33.47
804655,2014,FL,22,30.11
13966,2014,AL,34,99.0
260675,2014,FL,52,477.07
77478,2014,AL,0-20,23.26
730539,2014,FL,50,297.93
728127,2014,FL,30,361.54
3946,2014,AK,23,484.0
897517,2014,GA,36,22.03
32388,2014,AL,27,282.67
258578,2014,FL,45,478.07
398214,2014,FL,51,294.0
796644,2014,FL,61,29.68
577597,2014,FL,55,25.1
856304,2014,GA,58,924.13
950649,2014,IN,54,562.06
42290,2014,AL,29,194.28
185158,2014,AZ,58,508.96
291069,2014,FL,30,419.82
968619,2014,IN,57,983.26
892574,2014,GA,53,1053.0
398912,2014,FL,59,756.0
79435,2014,AL,55,38.48
1040827,2014,IN,35,290.53
465380,2014,FL,65 and over,845.02
516012,2014,FL,58,9999.0
117048,2014,AZ,64,716.52
610116,2014,FL,55,22.88
728444,2014,FL,25,322.46
176421,2014,AZ,59,469.37
558981,2014,FL,58,27.84
718597,2014,FL,38,488.17
51592,2014,AL,23,339.28
986408,2014,IN,61,31.02
460901,2014,FL,48,299.42
337486,2014,FL,54,432.29
535331,2014,FL,0-20,25.51
36254,2014,AL,64,874.86
222053,2014,AZ,49,439.53
1010827,2014,IN,60,852.2
1047152,2014,IN,31,311.26
142476,2014,AZ,52,559.14
688240,2014,FL,25,31.93
288768,2014,FL,29,316.57
934693,2014,GA,52,508.0
463885,2014,FL,42,292.1
566489,2014,FL,41,16.47
391577,2014,FL,52,600.59
366714,2014,FL,40,367.0
619632,2014,FL,57,16.92
145713,2014,AZ,56,535.85
477744,2014,FL,55,706.27
786267,2014,FL,34,30.11
475276,2014,FL,25,239.35
435764,2014,FL,51,575.03
495979,2014,FL,28,249.97
405716,2014,FL,63,873.4
440623,2014,FL,39,399.49
115889,2014,AZ,62,822.71
253096,2014,FL,53,726.43
715293,2014,FL,22,346.18
183308,2014,AZ,56,438.02
916867,2014,GA,58,36.0
364730,2014,FL,60,766.42
130579,2014,AZ,65 and over,702.81
598245,2014,FL,52,26.67
764143,2014,FL,36,21.99
723007,2014,FL,62,674.31
945472,2014,GA,61,712.05
599302,2014,FL,51,32.85
74477,2014,AL,55,28.81
567876,2014,FL,43,15.09
233259,2014,FL,63,99.0
212668,2014,AZ,34,314.29
774372,2014,FL,53,14.99
547908,2014,FL,51,25.89
47325,2014,AL,60,894.59
885709,2014,GA,40,28.86
110610,2014,AZ,64,742.89
1023700,2014,IN,63,25.98
836810,2014,GA,39,52.27
159093,2014,AZ,38,335.13
696442,2014,FL,39,18.5
921457,2014,GA,64,999999.0
812130,2014,FL,61,26.95
228860,2014,AZ,26,42.09
853770,2014,GA,57,842.86
65895,2014,AL,56,779.03
76849,2014,AL,35,28.58
376822,2014,FL,34,349.11
843592,2014,GA,59,520.33
354306,2014,FL,46,291.72
599887,2014,FL,38,32.85
128218,2014,AZ,27,261.75
102531,2014,AZ,58,822.34
345601,2014,FL,64,721.08
249627,2014,FL,59,552.32
813856,2014,FL,39,33.97
1034166,2014,IN,45,453.15
88682,2014,AZ,35,1035.0
557045,2014,FL,38,21.15
488979,2014,FL,0-20,186.75
235552,2014,FL,45,99.0
937407,2014,GA,43,320.0
306247,2014,FL,29,205.73
222100,2014,AZ,27,513.8
1033215,2014,IN,31,445.39
701206,2014,FL,56,460.38
487105,2014,FL,32,250.68
290214,2014,FL,62,656.09
632298,2014,FL,42,38.94
458964,2014,FL,43,307.84
573081,2014,FL,26,31.13
444944,2014,FL,59,726.13
363600,2014,FL,47,378.57
535112,2014,FL,22,34.26
747977,2014,FL,62,45.83
211924,2014,AZ,32,346.06
787880,2014,FL,37,49.34
593275,2014,FL,50,31.52
1010700,2014,IN,51,585.34
49466,2014,AL,43,552.27
364962,2014,FL,38,376.85
522363,2014,FL,60,628.59
318610,2014,FL,46,310.28
965581,2014,IN,57,775.6
765052,2014,FL,25,16.99
165685,2014,AZ,63,9999.0
978045,2014,IN,0-20,153.23
921559,2014,GA,43,999999.0
51432,2014,AL,29,265.3
295227,2014,FL,39,419.54
25718,2014,AL,56,15.9
66018,2014,AL,41,413.98
344962,2014,FL,0-20,139.93
667415,2014,FL,29,17.26
659713,2014,FL,42,28.78
617981,2014,FL,60,16.92
842246,2014,GA,47,298.66
7304,2014,AK,51,849.82
873059,2014,GA,53,16.47
526228,2014,FL,55,585.95
884354,2014,GA,65 and over,29.1
977663,2014,IN,52,518.18
961112,2014,IN,26,20.19
289299,2014,FL,65 and over,737.18
745038,2014,FL,29,366.7
837601,2014,GA,48,32.5
398970,2014,FL,25,277.0
481016,2014,FL,61,803.94
242722,2014,FL,39,99.99
585740,2014,FL,27,21.66
983496,2014,IN,43,439.41
513883,2014,FL,52,554.17
177582,2014,AZ,61,384.3
400988,2014,FL,31,218.55
809270,2014,FL,37,30.35
243084,2014,FL,33,99.99
99094,2014,AZ,42,0.0
87668,2014,AL,32,24.08
48600,2014,AL,57,855.77
416982,2014,FL,46,0.0
1045247,2014,IN,39,318.13
1009581,2014,IN,53,887.41
457822,2014,FL,51,508.52
28717,2014,AL,52,637.73
534116,2014,FL,53,27.35
141934,2014,AZ,36,487.12
392536,2014,FL,25,273.34
539508,2014,FL,27,26.3
925186,2014,GA,61,656.49
354076,2014,FL,23,290.63
528247,2014,FL,50,428.57
559158,2014,FL,47,30.09
402479,2014,FL,36,349.82
203936,2014,AZ,59,609.73
606522,2014,FL,49,27.6
299921,2014,FL,40,365.06
944666,2014,GA,58,558.0
653228,2014,FL,65 and over,18.11
411128,2014,FL,51,24.61
213922,2014,AZ,26,298.68
1035456,2014,IN,60,1017.74
431810,2014,FL,26,280.38
701360,2014,FL,41,269.65
627800,2014,FL,47,10.76
566934,2014,FL,38,16.76
687786,2014,FL,31,20.24
86511,2014,AL,51,23.07
606452,2014,FL,25,27.6
677490,2014,FL,39,31.93
983779,2014,IN,50,394.78
601302,2014,FL,27,32.85
807739,2014,FL,24,49.34
887340,2014,GA,32,1032.0
316131,2014,FL,49,386.52
764596,2014,FL,29,21.99
18191,2014,AL,27,8.34
851394,2014,GA,42,449.41
738468,2014,FL,37,21.99
173630,2014,AZ,53,423.46
734098,2014,FL,62,15.35
961912,2014,IN,31,265.55
453672,2014,FL,41,340.1
120432,2014,AZ,50,271.94
363634,2014,FL,64,934.99
479553,2014,FL,24,255.05
179719,2014,AZ,29,308.52
803050,2014,FL,27,29.92
928012,2014,GA,35,21.78
362840,2014,FL,35,392.55
587773,2014,FL,0-20,23.01
586943,2014,FL,38,16.71
119185,2014,AZ,31,288.74
211864,2014,AZ,63,874.35
740183,2014,FL,49,15.77
209919,2014,AZ,37,292.69
156318,2014,AZ,42,49.95
676875,2014,FL,22,10.21
52090,2014,AL,55,469.26
459205,2014,FL,54,510.7
41467,2014,AL,49,342.88
86833,2014,AL,28,23.26
278174,2014,FL,57,817.89
938535,2014,GA,39,239.0
614907,2014,FL,41,32.17
214273,2014,AZ,21,280.6
1006920,2014,IN,29,358.76
374236,2014,FL,29,266.88
476449,2014,FL,48,459.09
379865,2014,FL,38,354.23
561279,2014,FL,57,28.11
746394,2014,FL,24,339.05
368193,2014,FL,44,342.04
696417,2014,FL,60,11.79
952697,2014,IN,58,447.45
117860,2014,AZ,42,331.42
585655,2014,FL,56,22.99
969546,2014,IN,40,494.66
457045,2014,FL,56,545.71
527913,2014,FL,38,379.64
343941,2014,FL,62,619.67
27837,2014,AL,59,24.17
88011,2014,AL,65 and over,23.07
658674,2014,FL,28,16.92
509214,2014,FL,61,44.92
866759,2014,GA,31,19.19
154886,2014,AZ,36,417.51
498107,2014,FL,40,327.61
98392,2014,AZ,58,43.01
326166,2014,FL,52,488.01
1041411,2014,IN,57,923.81
586992,2014,FL,48,20.99
119582,2014,AZ,64,653.85
1020990,2014,IN,35,25.98
372184,2014,FL,61,667.07
634783,2014,FL,43,16.74
493196,2014,FL,51,382.66
1047958,2014,IN,28,298.38
1012390,2014,IN,46,474.42
560370,2014,FL,59,27.84
20567,2014,AL,57,10.3
146474,2014,AZ,42,305.75
357884,2014,FL,41,272.58
360875,2014,FL,65 and over,777.21
251074,2014,FL,53,691.25
171527,2014,AZ,61,0.0
797896,2014,FL,25,29.92
547496,2014,FL,61,27.87
888387,2014,GA,64,1064.0
1042286,2014,IN,22,217.65
498938,2014,FL,43,318.83
841979,2014,GA,56,378.95
622720,2014,FL,37,17.26
94542,2014,AZ,26,31.32
557764,2014,FL,44,20.61
785823,2014,FL,50,24.25
837043,2014,GA,42,32.76
825693,2014,FL,54,33.15
983395,2014,IN,34,274.92
999950,2014,IN,24,99.99
533441,2014,FL,56,42.94
72660,2014,AL,46,469.89
30974,2014,AL,53,723.76
778050,2014,FL,51,16.99
698709,2014,FL,63,749.09
1047460,2014,IN,65 and over,1181.84
944067,2014,GA,47,342.0
906043,2014,GA,61,28.58
708145,2014,FL,64,1051.81
534621,2014,FL,62,33.55
68625,2014,AL,49,471.43
976325,2014,IN,34,305.58
951587,2014,IN,41,222.92
30832,2014,AL,32,380.71
252292,2014,FL,26,210.33
1013120,2014,IN,59,27.88
809331,2014,FL,52,29.92
573800,2014,FL,31,31.13
747293,2014,FL,22,284.38
945224,2014,GA,43,381.66
118291,2014,AZ,36,259.57
476120,2014,FL,41,299.65
432895,2014,FL,54,687.32
276217,2014,FL,45,414.55
1031633,2014,IN,34,383.54
582481,2014,FL,0-20,21.66
260815,2014,FL,64,934.37
995282,2014,IN,53,23.79
785417,2014,FL,58,29.92
79651,2014,AL,25,19.57
518367,2014,FL,40,316.89
873062,2014,GA,54,16.47
122539,2014,AZ,58,602.48
969662,2014,IN,63,634.71
114277,2014,AZ,61,648.0
511617,2014,FL,26,23.72
1032023,2014,IN,31,426.61
678329,2014,FL,50,31.93
557902,2014,FL,26,17.36
220846,2014,AZ,44,593.38
2667,2014,AK,43,521.0
384483,2014,FL,47,521.12
660383,2014,FL,55,16.92
70698,2014,AL,61,860.79
501219,2014,FL,24,19.97
352957,2014,FL,62,817.71
416341,2014,FL,58,24.61
740188,2014,FL,51,21.99
513906,2014,FL,63,838.07
259948,2014,FL,32,332.5
746971,2014,FL,48,376.35
745662,2014,FL,62,867.9
134097,2014,AZ,24,184.52
739748,2014,FL,0-20,25.6
132873,2014,AZ,40,310.27
949730,2014,IN,24,166.52
105015,2014,AZ,49,426.72
905301,2014,GA,51,30.1
727854,2014,FL,33,207.73
850495,2014,GA,46,337.64
789824,2014,FL,49,29.92
64279,2014,AL,0-20,183.11
327837,2014,FL,60,745.46
330768,2014,FL,53,553.4
191059,2014,AZ,60,719.81
370243,2014,FL,57,689.47
199482,2014,AZ,50,233.93
868274,2014,GA,52,11.81
774081,2014,FL,38,17.99
697351,2014,FL,28,262.52
152789,2014,AZ,55,375.98
838973,2014,GA,40,25.89
712227,2014,FL,52,433.82
983636,2014,IN,45,403.18
54723,2014,AL,23,363.37
697474,2014,FL,59,780.87
747752,2014,FL,21,38.62
874945,2014,GA,30,8.84
855973,2014,GA,38,589.11
370356,2014,FL,21,293.25
931483,2014,GA,56,27.23
558727,2014,FL,53,25.67
533554,2014,FL,32,23.21
627201,2014,FL,24,16.92
682816,2014,FL,29,20.24
403679,2014,FL,60,826.11
823612,2014,FL,43,33.7
837935,2014,GA,60,52.27
496876,2014,FL,51,336.22
518819,2014,FL,36,356.24
907623,2014,GA,55,28.58
356936,2014,FL,27,288.83
553781,2014,FL,30,24.31
784932,2014,FL,33,10.99
512091,2014,FL,40,20.87
220323,2014,AZ,58,1082.27
797224,2014,FL,43,24.25
913124,2014,GA,51,33.91
727879,2014,FL,58,441.82
662330,2014,FL,62,17.26
184166,2014,AZ,44,343.9
73216,2014,AL,47,410.69
86911,2014,AL,21,24.08
222963,2014,AZ,44,557.49
760409,2014,FL,28,264.44
12274,2014,AL,39,999999.0
186278,2014,AZ,52,452.86
942114,2014,GA,65 and over,501.0
225839,2014,AZ,33,17.63
588315,2014,FL,36,17.0
525546,2014,FL,63,660.45
459482,2014,FL,55,565.47
148303,2014,AZ,31,281.1
222087,2014,AZ,0-20,311.32
204756,2014,AZ,34,226.61
651391,2014,FL,21,10.76
999947,2014,IN,21,99.99
635326,2014,FL,38,18.71
381535,2014,FL,45,395.76
556432,2014,FL,54,23.31
842932,2014,GA,43,340.3
541129,2014,FL,29,34.26
954097,2014,IN,38,326.64
970122,2014,IN,54,621.41
228929,2014,AZ,60,11.6
394758,2014,FL,32,307.45
128577,2014,AZ,24,220.17
587630,2014,FL,37,21.66
541991,2014,FL,64,37.26
302257,2014,FL,58,678.07
96846,2014,AZ,30,49.02
374581,2014,FL,64,899.97
98946,2014,AZ,32,0.0
506260,2014,FL,51,29.87
885837,2014,GA,30,20.18
1025891,2014,IN,55,741.66
757480,2014,FL,43,297.76
321386,2014,FL,54,547.54
860280,2014,GA,49,567.23
69545,2014,AL,49,438.94
607342,2014,FL,41,27.6
536583,2014,FL,40,22.15
125490,2014,AZ,35,311.72
397833,2014,FL,38,191.0
590837,2014,FL,35,15.05
971535,2014,IN,54,382.59
639567,2014,FL,43,24.5
338714,2014,FL,24,230.71
931618,2014,GA,35,367.0
621035,2014,FL,23,26.14
945011,2014,GA,53,447.0
823157,2014,FL,48,26.95
529955,2014,FL,56,676.71
258705,2014,FL,57,929.66
422947,2014,FL,56,0.0
253594,2014,FL,52,549.49
654390,2014,FL,48,16.92
432209,2014,FL,24,273.44
722766,2014,FL,51,364.67
245057,2014,FL,28,99.99
459858,2014,FL,63,743.34
205136,2014,AZ,37,373.37
268730,2014,FL,32,319.49
919576,2014,GA,53,26.35
44905,2014,AL,61,415.88
723300,2014,FL,33,280.67
109216,2014,AZ,61,883.55
988706,2014,IN,60,30.48
24030,2014,AL,24,15.9
7576,2014,AK,59,1343.64
425192,2014,FL,61,24.61
729330,2014,FL,37,162.14
147398,2014,AZ,46,345.84
888420,2014,GA,26,1026.0
994163,2014,IN,38,27.33
759917,2014,FL,42,328.23
148251,2014,AZ,25,285.7
477844,2014,FL,63,851.87
344179,2014,FL,43,257.18
800704,2014,FL,27,24.06
734222,2014,FL,30,15.35
963037,2014,IN,54,594.94
18360,2014,AL,58,15.58
473249,2014,FL,22,231.23
119129,2014,AZ,0-20,155.36
651277,2014,FL,56,20.14
255611,2014,FL,51,607.74
156194,2014,AZ,56,31.01
1031298,2014,IN,40,480.81
501389,2014,FL,56,28.01
9599,2014,AK,50,682.73
852629,2014,GA,59,705.26
862576,2014,GA,45,465.44
375983,2014,FL,29,389.51
464996,2014,FL,49,443.6
1000810,2014,IN,51,392.45
67872,2014,AL,45,552.11
816883,2014,FL,30,26.95
450164,2014,FL,29,337.95
129382,2014,AZ,42,274.33
939636,2014,GA,29,209.0
875650,2014,GA,60,28.2
761519,2014,FL,34,17.99
165848,2014,AZ,53,810.49
690457,2014,FL,34,19.46
711686,2014,FL,36,277.52
442016,2014,FL,56,636.49
803463,2014,FL,26,24.25
574860,2014,FL,59,36.55
621852,2014,FL,63,25.36
1040798,2014,IN,32,448.33
663403,2014,FL,47,21.58
658734,2014,FL,58,16.92
766570,2014,FL,25,21.99
808665,2014,FL,30,48.94
838617,2014,GA,52,25.89
815766,2014,FL,63,33.15
654891,2014,FL,23,17.26
554833,2014,FL,56,28.35
157635,2014,AZ,25,31.01
944133,2014,GA,63,631.0
591705,2014,FL,24,21.08
694271,2014,FL,30,11.12
715140,2014,FL,37,241.61
649238,2014,FL,48,17.26
831920,2014,FL,25,33.15
488233,2014,FL,56,540.81
265019,2014,FL,33,432.96
558811,2014,FL,24,24.31
779296,2014,FL,55,15.99
763365,2014,FL,40,14.99
908745,2014,GA,50,39.12
187510,2014,AZ,23,176.62
379504,2014,FL,41,324.78
836929,2014,GA,0-20,25.69
1014449,2014,IN,24,427.82
359084,2014,FL,43,316.75
106350,2014,AZ,40,366.13
932663,2014,GA,60,819.0
201652,2014,AZ,40,170.18
432488,2014,FL,55,609.77
613947,2014,FL,21,25.74
86033,2014,AL,42,38.48
780407,2014,FL,62,21.99
763764,2014,FL,25,16.99
823937,2014,FL,46,54.51
361753,2014,FL,44,311.59
569944,2014,FL,42,14.7
1001801,2014,IN,36,464.67
742796,2014,FL,39,15.77
424695,2014,FL,45,0.0
716229,2014,FL,25,357.54
928930,2014,GA,33,21.95
234082,2014,FL,47,99.0
248902,2014,FL,39,387.26
406184,2014,FL,42,405.11
558658,2014,FL,39,20.97
795855,2014,FL,54,30.11
558108,2014,FL,21,23.41
371296,2014,FL,31,308.88
326867,2014,FL,35,324.2
981673,2014,IN,60,32.11
120795,2014,AZ,31,243.8
655865,2014,FL,50,20.14
361665,2014,FL,46,403.8
348275,2014,FL,21,222.13
985539,2014,IN,41,0.0
783348,2014,FL,59,15.99
620903,2014,FL,49,18.41
956863,2014,IN,34,254.33
267166,2014,FL,60,894.82
949408,2014,IN,61,778.34
231319,2014,AZ,53,18.54
918096,2014,GA,45,29.77
801605,2014,FL,54,29.92
718809,2014,FL,35,483.59
1037153,2014,IN,24,313.86
742955,2014,FL,25,21.99
1025387,2014,IN,62,762.1
216232,2014,AZ,51,388.09
30694,2014,AL,59,846.92
182125,2014,AZ,50,284.86
96481,2014,AZ,33,61.03
387401,2014,FL,34,317.4
1028213,2014,IN,53,28.42
374000,2014,FL,49,461.01
220611,2014,AZ,64,760.64
974444,2014,IN,59,696.9
650119,2014,FL,29,18.34
397479,2014,FL,52,307.0
513767,2014,FL,40,330.59
978578,2014,IN,56,32.11
877677,2014,GA,62,25.89
1003040,2014,IN,44,20.83
370635,2014,FL,23,247.02
996264,2014,IN,23,0.0
84980,2014,AL,22,23.07
921018,2014,GA,46,999999.0
705615,2014,FL,64,891.56
307271,2014,FL,35,243.07
983718,2014,IN,35,290.09
467051,2014,FL,34,283.93
927309,2014,GA,22,44.87
281878,2014,FL,34,345.22
310338,2014,FL,50,476.65
376462,2014,FL,38,340.77
899430,2014,GA,45,99.0
254154,2014,FL,57,776.5
1022273,2014,IN,42,487.69
235465,2014,FL,50,99.0
255103,2014,FL,51,522.1
845880,2014,GA,43,306.3
714506,2014,FL,48,580.39
63392,2014,AL,29,481.43
395458,2014,FL,55,468.0
800413,2014,FL,58,49.34
746133,2014,FL,64,750.04
949198,2014,IN,65 and over,811.92
532937,2014,FL,47,39.64
100069,2014,AZ,26,278.57
532999,2014,FL,59,38.93
341960,2014,FL,37,249.87
495306,2014,FL,45,303.72
825370,2014,FL,53,26.95
816768,2014,FL,53,54.95
375019,2014,FL,53,592.64
381080,2014,FL,47,315.88
141402,2014,AZ,30,0.0
211204,2014,AZ,36,299.85
223573,2014,AZ,35,355.87
299483,2014,FL,51,540.28
274922,2014,FL,54,653.13
420740,2014,FL,56,24.61
186839,2014,AZ,27,215.32
924163,2014,GA,50,576.83
784913,2014,FL,60,15.99
529436,2014,FL,43,460.8
624431,2014,FL,65 and over,39.22
178194,2014,AZ,46,351.02
852728,2014,GA,33,617.35
573054,2014,FL,0-20,27.84
488330,2014,FL,61,603.63
95229,2014,AZ,23,26.84
230112,2014,AZ,54,20.92
473771,2014,FL,38,310.33
22246,2014,AL,34,15.58
6346,2014,AK,43,825.34
902042,2014,GA,43,22.83
214461,2014,AZ,22,252.76
728409,2014,FL,36,395.04
233283,2014,FL,29,99.0
696163,2014,FL,36,11.79
683218,2014,FL,63,19.05
387308,2014,FL,33,306.78
124606,2014,AZ,57,416.2
887843,2014,GA,0-20,20.16
907814,2014,GA,47,21.38
692026,2014,FL,39,12.1
689297,2014,FL,24,10.21
343855,2014,FL,65 and over,610.56
45548,2014,AL,30,428.51
748613,2014,FL,54,40.36
220239,2014,AZ,62,1509.39
612677,2014,FL,30,9.06
870230,2014,GA,64,18.79
546653,2014,FL,30,19.28
536542,2014,FL,32,34.26
352191,2014,FL,47,271.26
530904,2014,FL,32,20.9
958474,2014,IN,52,583.36
691874,2014,FL,25,12.1
465567,2014,FL,22,297.73
693471,2014,FL,58,12.61
925902,2014,GA,41,27.45
634773,2014,FL,38,17.98
719570,2014,FL,49,367.27
852366,2014,GA,53,544.68
640192,2014,FL,33,18.41
89835,2014,AZ,47,1047.0
482177,2014,FL,26,273.06
778909,2014,FL,36,21.99
346764,2014,FL,47,394.25
888993,2014,GA,32,1032.0
431020,2014,FL,53,0.0
87583,2014,AL,35,23.26
985893,2014,IN,34,18.75
782568,2014,FL,61,15.99
1022879,2014,IN,45,443.81
781226,2014,FL,53,15.99
519728,2014,FL,30,29.0
409569,2014,FL,40,0.0
1009775,2014,IN,22,425.87
932521,2014,GA,32,364.0
29536,2014,AL,31,21.0
212744,2014,AZ,53,537.76
958008,2014,IN,60,810.05
545467,2014,FL,23,25.72
279439,2014,FL,45,336.89
128124,2014,AZ,49,413.06
483101,2014,FL,30,290.56
699946,2014,FL,34,310.61
384021,2014,FL,46,312.54
573153,2014,FL,40,16.76
442345,2014,FL,46,532.99
220431,2014,AZ,0-20,269.72
617667,2014,FL,41,32.17
210456,2014,AZ,33,363.44
694649,2014,FL,40,9.95
